date,description,amount,account,month,category,is_ghl,is_stripe_loan,is_business
6/26/25,"Online Transfer From Carpefukendiem, LLC Business Market",75.0,Wells Fargo Business,072425,Transfer,False,False,True
6/26/25,Recurring Payment authorized on 06/26 Midjourney Inc.,10.0,Wells Fargo Business,072425,Uncategorized,False,False,True
6/26/25,So Cal Gas Paid Scgc 250625 1529145412,54.23,Wells Fargo Business,072425,Travel,False,False,True
6/26/25,Kraken 8888378818 Kraken TX Ruben Ruiz,600.0,Wells Fargo Business,072425,Uncategorized,False,False,True
6/26/25,Kraken 8888378818 Kraken TX Ruben Ruiz 700.00,47.99,Wells Fargo Business,072425,Uncategorized,False,False,True
6/30/25,"Online Transfer From Carpefukendiem, LLC Business Market",100.0,Wells Fargo Business,072425,Transfer,False,False,True
6/30/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,50.0,Wells Fargo Business,072425,Transfer,False,False,True
6/30/25,"Online Transfer From Carpefukendiem, LLC Business Market",500.0,Wells Fargo Business,072425,Transfer,False,False,True
6/30/25,Purchase authorized on 06/26 Prime Video *Nq6Kg,14.99,Wells Fargo Business,072425,Uncategorized,False,False,True
6/30/25,Purchase authorized on 06/27 Prime Video Channe,4.99,Wells Fargo Business,072425,Uncategorized,False,False,True
6/30/25,Purchase authorized on 06/27 PY *Shalhoob's Santa Barbara CA,21.58,Wells Fargo Business,072425,Meals/Entertainment,False,False,True
6/30/25,Purchase authorized on 06/28 Sprouts Farmers Market #,5.99,Wells Fargo Business,072425,Health/Wellness,False,False,True
6/30/25,Zelle to Lopez Paco on 06/28 Ref #Rp0Yyvqrz3 Cuts,85.0,Wells Fargo Business,072425,Transfer,False,False,True
6/30/25,ATM Withdrawal authorized on 06/28 195 N Fairview Ave,20.0,Wells Fargo Business,072425,Uncategorized,False,False,True
6/30/25,Purchase authorized on 06/28 Albertsons #035 Goleta CA,16.51,Wells Fargo Business,072425,Uncategorized,False,False,True
6/30/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 5.00,523.93,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/1/25,Instant Pmt From Coinbase on 07/01,2418.75,Wells Fargo Business,072425,Uncategorized,False,False,True
7/1/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,250.0,Wells Fargo Business,072425,Transfer,False,False,True
7/1/25,"Online Transfer From Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,072425,Transfer,False,False,True
7/1/25,"Online Transfer From Carpefukendiem, LLC Business Checking",18.0,Wells Fargo Business,072425,Transfer,False,False,True
7/1/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,90.0,Wells Fargo Business,072425,Transfer,False,False,True
7/1/25,Purchase authorized on 06/30 Nikepos_US Camarillo CA,405.61,Wells Fargo Business,072425,Uncategorized,False,False,True
7/1/25,Purchase authorized on 06/30 Ls Rocket Fizz Sod,6.99,Wells Fargo Business,072425,Uncategorized,False,False,True
7/1/25,Recurring Transfer to Ruiz R Way2Save Savings Ref,75.0,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/1/25,Purchase authorized on 07/01 Sprouts Farmers Market #,6.99,Wells Fargo Business,072425,Health/Wellness,False,False,True
7/1/25,"Online Transfer to Carpefukendiem, LLC Business Market Rate",10.0,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/1/25,Zelle to Ruiz Janice on 07/01 Ref #Pp0Yz6L5Pd Health,2235.0,Wells Fargo Business,072425,Transfer,False,False,True
7/1/25,"Online Transfer to Carpefukendiem, LLC Business Checking",50.0,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/1/25,Online Transfer to Nail-Ruiz J Way2Save Savings xxxxxx4174 Ref,500.0,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/1/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 3.00,108.09,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/2/25,Purchase authorized on 06/30 Milpas Liquor & DE Santa,3.0,Wells Fargo Business,072425,Uncategorized,False,False,True
7/2/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,104.09,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/3/25,"Online Transfer From Carpefukendiem, LLC Business Checking",50.0,Wells Fargo Business,072425,Transfer,False,False,True
7/3/25,Purchase authorized on 07/03 Sprouts Farmers Market #,3.29,Wells Fargo Business,072425,Health/Wellness,False,False,True
7/3/25,Purchase with Cash Back $ 30.00 authorized on 07/03 Sprouts,35.59,Wells Fargo Business,072425,Health/Wellness,False,False,True
7/3/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,113.21,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/7/25,"Online Transfer From Carpefukendiem, LLC Business Checking",150.0,Wells Fargo Business,072425,Transfer,False,False,True
7/7/25,Purchase authorized on 07/02 Prime Video *N34Qf,7.99,Wells Fargo Business,072425,Uncategorized,False,False,True
7/7/25,Purchase authorized on 07/03 Prime Video *N35Hx,19.99,Wells Fargo Business,072425,Uncategorized,False,False,True
7/7/25,Purchase authorized on 07/03 Fairview Twin Goleta CA,56.72,Wells Fargo Business,072425,Uncategorized,False,False,True
7/7/25,Purchase authorized on 07/05 Sprouts Farmers Market #,33.98,Wells Fargo Business,072425,Health/Wellness,False,False,True
7/7/25,Purchase authorized on 07/05 Pressed - Paseo Nu,35.3,Wells Fargo Business,072425,Uncategorized,False,False,True
7/7/25,Purchase authorized on 07/05 Hotel Californian Santa Barbara,3.0,Wells Fargo Business,072425,Meals/Entertainment,False,False,True
7/7/25,Purchase authorized on 07/06 Sq *Lighthouse Cof Goleta CA,48.25,Wells Fargo Business,072425,Uncategorized,False,False,True
7/7/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 7.00,50.98,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/8/25,Purchase authorized on 07/07 Sp Powertoolsadapt Les Cedres,31.15,Wells Fargo Business,072425,Uncategorized,False,False,True
7/8/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,18.83,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/9/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,300.0,Wells Fargo Business,072425,Transfer,False,False,True
7/9/25,"Online Transfer From Carpefukendiem, LLC Business Checking 50.00",368.83,Wells Fargo Business,072425,Transfer,False,False,True
7/10/25,Kraken 8888378818 Kraken TX Ruben Ruiz 350.00,18.83,Wells Fargo Business,072425,Uncategorized,False,False,True
7/14/25,"Online Transfer From Carpefukendiem, LLC Business Checking",1000.0,Wells Fargo Business,072425,Transfer,False,False,True
7/14/25,Purchase authorized on 07/11 Sprouts Farmers Market #,6.99,Wells Fargo Business,072425,Health/Wellness,False,False,True
7/14/25,Purchase authorized on 07/13 Prime Video *Nr82L,14.99,Wells Fargo Business,072425,Uncategorized,False,False,True
7/14/25,Kraken 8888378818 Kraken TX Ruben Ruiz,750.0,Wells Fargo Business,072425,Uncategorized,False,False,True
7/14/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,244.85,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/17/25,Purchase authorized on 07/17 Sprouts Farmers Market #,14.28,Wells Fargo Business,072425,Health/Wellness,False,False,True
7/17/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,229.57,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/18/25,"Online Transfer to Carpefukendiem, LLC Business Market Rate 150.00",79.57,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/21/25,Purchase authorized on 07/20 Prime Video Channe,5.99,Wells Fargo Business,072425,Uncategorized,False,False,True
7/21/25,Purchase authorized on 07/20 Costco Whse #0474 Goleta CA,24.16,Wells Fargo Business,072425,Office Supplies,False,False,True
7/21/25,Purchase authorized on 07/20 The Home Depot #6623 Goleta,5.61,Wells Fargo Business,072425,Office Supplies,False,False,True
7/21/25,Purchase authorized on 07/20 Sprouts Farmers Market #,15.99,Wells Fargo Business,072425,Health/Wellness,False,False,True
7/21/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 4.00,23.82,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/22/25,"Online Transfer From Carpefukendiem, LLC Business Market",50.0,Wells Fargo Business,072425,Transfer,False,False,True
7/22/25,Purchase authorized on 07/21 Prime Video *8E9Dr,22.99,Wells Fargo Business,072425,Uncategorized,False,False,True
7/22/25,Purchase authorized on 07/21 Sprouts Farmers Market #,12.5,Wells Fargo Business,072425,Health/Wellness,False,False,True
7/22/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,36.33,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/23/25,Purchase authorized on 07/22 Prime Video Channe,9.99,Wells Fargo Business,072425,Uncategorized,False,False,True
7/23/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,25.34,Wells Fargo Business,072425,Loan/Payments,False,False,True
7/1/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928,5.0,Wells Fargo Business,072425,Transfer,False,False,True
7/1/25,Recurring Transfer From Ruiz R Everyday Checking Ref #Op0Syhnwd8 75.00,89.0,Wells Fargo Business,072425,Transfer,False,False,True
7/2/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 3.00,92.0,Wells Fargo Business,072425,Transfer,False,False,True
7/3/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,93.0,Wells Fargo Business,072425,Transfer,False,False,True
7/7/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,95.0,Wells Fargo Business,072425,Transfer,False,False,True
7/8/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 7.00,102.0,Wells Fargo Business,072425,Transfer,False,False,True
7/9/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,103.0,Wells Fargo Business,072425,Transfer,False,False,True
7/15/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,105.0,Wells Fargo Business,072425,Transfer,False,False,True
7/18/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,106.0,Wells Fargo Business,072425,Transfer,False,False,True
7/22/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 4.00,110.0,Wells Fargo Business,072425,Transfer,False,False,True
7/23/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,112.0,Wells Fargo Business,072425,Transfer,False,False,True
7/24/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,113.0,Wells Fargo Business,072425,Transfer,False,False,True
7/25/25,"Online Transfer From Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,082525,Transfer,False,False,True
7/25/25,Purchase authorized on 07/24 Albertsons #035 Goleta CA,12.27,Wells Fargo Business,082525,Uncategorized,False,False,True
7/25/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,112.07,Wells Fargo Business,082525,Loan/Payments,False,False,True
7/28/25,Purchase authorized on 07/25 Costco Whse #0474 Goleta CA,49.46,Wells Fargo Business,082525,Office Supplies,False,False,True
7/28/25,Recurring Payment authorized on 07/26 Midjourney Inc.,10.0,Wells Fargo Business,082525,Uncategorized,False,False,True
7/28/25,Purchase authorized on 07/27 Prime Video Channe,4.99,Wells Fargo Business,082525,Uncategorized,False,False,True
7/28/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,45.62,Wells Fargo Business,082525,Loan/Payments,False,False,True
8/1/25,Instant Pmt From Coinbase on 08/01,1545.26,Wells Fargo Business,082525,Uncategorized,False,False,True
8/1/25,"Online Transfer From Carpefukendiem, LLC Business Checking",150.0,Wells Fargo Business,082525,Transfer,False,False,True
8/1/25,"Online Transfer From Carpefukendiem, LLC Business Market",50.0,Wells Fargo Business,082525,Transfer,False,False,True
8/1/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,25.0,Wells Fargo Business,082525,Transfer,False,False,True
8/1/25,Purchase authorized on 07/31 Albertsons #035 Goleta CA,12.27,Wells Fargo Business,082525,Uncategorized,False,False,True
8/1/25,"Zelle to Ruiz Janice on 08/01 Ref #Pp0Z499L9C Health 1,800.00",3.61,Wells Fargo Business,082525,Transfer,False,False,True
8/4/25,"Online Transfer From Carpefukendiem, LLC Business Checking",720.0,Wells Fargo Business,082525,Transfer,False,False,True
8/4/25,Purchase authorized on 08/01 Carls Jr 427 Goleta CA,10.65,Wells Fargo Business,082525,Uncategorized,False,False,True
8/4/25,Purchase authorized on 08/04 Sprouts Farmers Market #,5.99,Wells Fargo Business,082525,Health/Wellness,False,False,True
8/4/25,Kraken 8888378818 Kraken TX Ruben Ruiz,700.0,Wells Fargo Business,082525,Uncategorized,False,False,True
8/4/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,4.97,Wells Fargo Business,082525,Loan/Payments,False,False,True
8/5/25,"Online Transfer From Carpefukendiem, LLC Business Checking 40.00",44.97,Wells Fargo Business,082525,Transfer,False,False,True
8/7/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,30.0,Wells Fargo Business,082525,Transfer,False,False,True
8/7/25,Purchase authorized on 08/05 Tst*Sama Sama San Santa,19.48,Wells Fargo Business,082525,Uncategorized,False,False,True
8/7/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,54.49,Wells Fargo Business,082525,Loan/Payments,False,False,True
8/8/25,"Online Transfer From Carpefukendiem, LLC Business Checking 100.00",154.49,Wells Fargo Business,082525,Transfer,False,False,True
8/11/25,Purchase authorized on 08/07 PY *Shalhoob's Santa Barbara CA,53.89,Wells Fargo Business,082525,Meals/Entertainment,False,False,True
8/11/25,Purchase authorized on 08/08 31Stdaa-Ventura CT Ventura CA,56.73,Wells Fargo Business,082525,Uncategorized,False,False,True
8/11/25,Purchase authorized on 08/08 Sq *Dandy Souvenir Ventura CA,21.67,Wells Fargo Business,082525,Uncategorized,False,False,True
8/11/25,Purchase authorized on 08/11 Albertsons #035 Goleta CA,5.6,Wells Fargo Business,082525,Uncategorized,False,False,True
8/11/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 4.00,12.6,Wells Fargo Business,082525,Loan/Payments,False,False,True
8/14/25,"Online Transfer From Carpefukendiem, LLC Business Checking 100.00",112.6,Wells Fargo Business,082525,Transfer,False,False,True
8/15/25,Kraken 8888378818 Kraken TX Ruben Ruiz 100.00,12.6,Wells Fargo Business,082525,Uncategorized,False,False,True
8/18/25,"Online Transfer From Carpefukendiem, LLC Business Checking",75.0,Wells Fargo Business,082525,Transfer,False,False,True
8/18/25,Purchase authorized on 08/17 Paypal *Acquisitio 4029357733,9.75,Wells Fargo Business,082525,Software/SaaS,False,False,True
8/18/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,76.85,Wells Fargo Business,082525,Loan/Payments,False,False,True
8/19/25,Purchase authorized on 08/18 Trader Joe S #11 5767 Cal,7.65,Wells Fargo Business,082525,Health/Wellness,False,False,True
8/19/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,68.2,Wells Fargo Business,082525,Loan/Payments,False,False,True
8/20/25,"Online Transfer From Carpefukendiem, LLC Business Checking",2.0,Wells Fargo Business,082525,Transfer,False,False,True
8/20/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,11.0,Wells Fargo Business,082525,Transfer,False,False,True
8/20/25,"Online Transfer From Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,082525,Transfer,False,False,True
8/20/25,Zelle to Ruiz Janice on 08/19 Ref # Wfct0Z66Xnxt CC,81.0,Wells Fargo Business,082525,Transfer,False,False,True
8/20/25,Purchase authorized on 08/20 Sprouts Farmers Market #,14.78,Wells Fargo Business,082525,Health/Wellness,False,False,True
8/20/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,84.42,Wells Fargo Business,082525,Loan/Payments,False,False,True
8/21/25,Purchase authorized on 08/20 Prime Video Channe,5.99,Wells Fargo Business,082525,Uncategorized,False,False,True
8/21/25,Socalgas Paid Scgc 250820 1529145412,50.0,Wells Fargo Business,082525,Travel,False,False,True
8/21/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,27.43,Wells Fargo Business,082525,Loan/Payments,False,False,True
8/22/25,"Online Transfer From Carpefukendiem, LLC Business Checking 100.00",127.43,Wells Fargo Business,082525,Transfer,False,False,True
8/25/25,Purchase authorized on 08/22 Albertsons #0357 Goleta CA,16.3,Wells Fargo Business,082525,Uncategorized,False,False,True
8/25/25,Purchase authorized on 08/22 Prime Video Channe,9.99,Wells Fargo Business,082525,Uncategorized,False,False,True
8/25/25,Purchase authorized on 08/22 Rusty S Pizza Parl Santa Barbara,57.85,Wells Fargo Business,082525,Meals/Entertainment,False,False,True
8/25/25,Purchase authorized on 08/23 Pet House Goleta CA,17.39,Wells Fargo Business,082525,Uncategorized,False,False,True
8/25/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 4.00,21.9,Wells Fargo Business,082525,Loan/Payments,False,False,True
7/28/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,114.0,Wells Fargo Business,082525,Transfer,False,False,True
7/29/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,116.0,Wells Fargo Business,082525,Transfer,False,False,True
8/5/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 2.00,118.0,Wells Fargo Business,082525,Transfer,False,False,True
8/8/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,119.0,Wells Fargo Business,082525,Transfer,False,False,True
8/12/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 4.00,123.0,Wells Fargo Business,082525,Transfer,False,False,True
8/19/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,124.0,Wells Fargo Business,082525,Transfer,False,False,True
8/20/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,125.0,Wells Fargo Business,082525,Transfer,False,False,True
8/21/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,126.0,Wells Fargo Business,082525,Transfer,False,False,True
8/22/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,127.0,Wells Fargo Business,082525,Transfer,False,False,True
8/26/25,Recurring Payment authorized on 08/26 Midjourney Inc. 10.00,11.9,Wells Fargo Business,092425,Uncategorized,False,False,True
8/28/25,Purchase authorized on 08/27 Prime Video Channe,4.99,Wells Fargo Business,092425,Uncategorized,False,False,True
8/28/25,Overdraft Protection From 3037212929 25.00,31.91,Wells Fargo Business,092425,Interest/Bank Fees,False,False,True
8/29/25,Purchase authorized on 08/28 Audible*7I23W9623,14.95,Wells Fargo Business,092425,Uncategorized,False,False,True
8/29/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,15.96,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/2/25,Instant Pmt From Coinbase on 08/31,1117.61,Wells Fargo Business,092425,Uncategorized,False,False,True
9/2/25,Purchase authorized on 08/29 Prime Video *Tw6Qg,5.99,Wells Fargo Business,092425,Uncategorized,False,False,True
9/2/25,"Online Transfer to Carpefukendiem, LLC Business Checking",9.95,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/2/25,Purchase authorized on 08/31 Prime Video *Bn4LF,17.99,Wells Fargo Business,092425,Uncategorized,False,False,True
9/2/25,Zelle to Ruiz Janice on 08/31 Ref # Wfct0Z7D5W7Y Health,1100.0,Wells Fargo Business,092425,Transfer,False,False,True
9/2/25,Purchase authorized on 08/31 Prime Video *Aj65D,19.99,Wells Fargo Business,092425,Uncategorized,False,False,True
9/2/25,Overdraft Protection From 3037212929 25.00,4.65,Wells Fargo Business,092425,Interest/Bank Fees,False,False,True
9/3/25,"Online Transfer From Carpefukendiem, LLC Business Checking 100.00",104.65,Wells Fargo Business,092425,Transfer,False,False,True
9/4/25,"Online Transfer From Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,092425,Transfer,False,False,True
9/4/25,ATM Withdrawal authorized on 09/03 195 N Fairview Ave 40.00,164.65,Wells Fargo Business,092425,Uncategorized,False,False,True
9/5/25,Purchase authorized on 09/03 Albertsons #0357 Goleta CA,6.63,Wells Fargo Business,092425,Uncategorized,False,False,True
9/5/25,Purchase authorized on 09/03 Taco Bell 027776 Goleta CA,9.33,Wells Fargo Business,092425,Meals/Entertainment,False,False,True
9/5/25,Purchase authorized on 09/04 Beverages & More # Goleta CA,19.65,Wells Fargo Business,092425,Uncategorized,False,False,True
9/5/25,"Online Transfer to Carpefukendiem, LLC Business Checking 115.00",14.04,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/8/25,Online Transfer From Ruiz R Way2Save Savings xxxxxx2929 Ref,20.0,Wells Fargo Business,092425,Transfer,False,False,True
9/8/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,10.0,Wells Fargo Business,092425,Transfer,False,False,True
9/8/25,Purchase authorized on 09/05 Tst* Nothing Bundt Goleta CA,13.5,Wells Fargo Business,092425,Uncategorized,False,False,True
9/8/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,29.54,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/9/25,Purchase authorized on 09/08 Nyx*Clean Wave Car Barbara CA,16.0,Wells Fargo Business,092425,Meals/Entertainment,False,False,True
9/9/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,12.54,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/10/25,"Online Transfer From Carpefukendiem, LLC Business Checking 100.00",112.54,Wells Fargo Business,092425,Transfer,False,False,True
9/11/25,"Online Transfer From Carpefukendiem, LLC Business Checking 250.00",362.54,Wells Fargo Business,092425,Transfer,False,False,True
9/12/25,"Online Transfer From Carpefukendiem, LLC Business Checking",40.0,Wells Fargo Business,092425,Transfer,False,False,True
9/12/25,Kraken 8888378818 Kraken TX Ruben Ruiz 300.00,102.54,Wells Fargo Business,092425,Uncategorized,False,False,True
9/15/25,Online Transfer From Nail-Ruiz J Way2Save Savings xxxxxx4174,7.0,Wells Fargo Business,092425,Transfer,False,False,True
9/15/25,"Online Transfer From Carpefukendiem, LLC Business Checking",10.0,Wells Fargo Business,092425,Transfer,False,False,True
9/15/25,Purchase authorized on 09/13 Finney's Goleta Goleta CA,87.0,Wells Fargo Business,092425,Meals/Entertainment,False,False,True
9/15/25,Purchase authorized on 09/14 Sprouts Farmers Market #,13.28,Wells Fargo Business,092425,Health/Wellness,False,False,True
9/15/25,Purchase authorized on 09/14 Sq *Lighthouse Cof Goleta CA,6.5,Wells Fargo Business,092425,Uncategorized,False,False,True
9/15/25,Overdraft Protection From 3037212929 25.00,37.76,Wells Fargo Business,092425,Interest/Bank Fees,False,False,True
9/16/25,"Online Transfer From Carpefukendiem, LLC Business Checking",250.0,Wells Fargo Business,092425,Transfer,False,False,True
9/16/25,Purchase authorized on 09/15 Prime Video *Ch89H,14.99,Wells Fargo Business,092425,Uncategorized,False,False,True
9/16/25,Kraken 8888378818 Kraken TX Ruben Ruiz,200.0,Wells Fargo Business,092425,Uncategorized,False,False,True
9/16/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,71.77,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/18/25,"Online Transfer From Carpefukendiem, LLC Business Checking",300.0,Wells Fargo Business,092425,Transfer,False,False,True
9/18/25,Kraken 8888378818 Kraken TX Ruben Ruiz 250.00,121.77,Wells Fargo Business,092425,Uncategorized,False,False,True
9/22/25,"Online Transfer From Carpefukendiem, LLC Business Checking",200.0,Wells Fargo Business,092425,Transfer,False,False,True
9/22/25,"Online Transfer From Carpefukendiem, LLC Business Checking",250.0,Wells Fargo Business,092425,Transfer,False,False,True
9/22/25,"Online Transfer From Carpefukendiem, LLC Business Checking",15.0,Wells Fargo Business,092425,Transfer,False,False,True
9/22/25,"Online Transfer From Carpefukendiem, LLC Business Checking",100.0,Wells Fargo Business,092425,Transfer,False,False,True
9/22/25,Purchase authorized on 09/18 Albertsons #0357 Goleta CA,6.85,Wells Fargo Business,092425,Uncategorized,False,False,True
9/22/25,Purchase authorized on 09/20 Prime Video Channe,5.99,Wells Fargo Business,092425,Uncategorized,False,False,True
9/22/25,Purchase authorized on 09/20 Target T-3298 Santa Barbara CA,44.77,Wells Fargo Business,092425,Meals/Entertainment,False,False,True
9/22/25,Purchase authorized on 09/21 Tillys #227 Goleta CA,48.91,Wells Fargo Business,092425,Uncategorized,False,False,True
9/22/25,"Online Transfer to Carpefukendiem, LLC Business Checking",30.0,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/22/25,Kraken 8888378818 Kraken TX Ruben Ruiz,200.0,Wells Fargo Business,092425,Uncategorized,False,False,True
9/22/25,Kraken 8888378818 Kraken TX Ruben Ruiz,250.0,Wells Fargo Business,092425,Uncategorized,False,False,True
9/22/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 4.00,96.25,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/23/25,Purchase authorized on 09/22 Prime Video Channe,9.99,Wells Fargo Business,092425,Uncategorized,False,False,True
9/23/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 1.00,85.26,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/24/25,Purchase authorized on 09/22 PY *Shalhoob's Fun Santa,4.5,Wells Fargo Business,092425,Uncategorized,False,False,True
9/24/25,Purchase authorized on 09/23 Sq *Panino Goleta Goleta CA,42.23,Wells Fargo Business,092425,Uncategorized,False,False,True
9/24/25,Save As You Go Transfer Debit to Xxxxxxxxxxx2929 2.00,36.53,Wells Fargo Business,092425,Loan/Payments,False,False,True
8/26/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 4.00,131.0,Wells Fargo Business,092425,Transfer,False,False,True
8/29/25,Overdraft Protection to 6632930928 25.00,106.0,Wells Fargo Business,092425,Interest/Bank Fees,False,False,True
9/2/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,107.0,Wells Fargo Business,092425,Transfer,False,False,True
9/3/25,Overdraft Protection to 6632930928 25.00,82.0,Wells Fargo Business,092425,Interest/Bank Fees,False,False,True
9/8/25,Online Transfer to Ruiz R Everyday Checking xxxxxx0928 Ref #Ib0Ttldlf3 on 20.00,62.0,Wells Fargo Business,092425,Loan/Payments,False,False,True
9/9/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,63.0,Wells Fargo Business,092425,Transfer,False,False,True
9/10/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,64.0,Wells Fargo Business,092425,Transfer,False,False,True
9/16/25,Overdraft Protection to 6632930928 25.00,39.0,Wells Fargo Business,092425,Interest/Bank Fees,False,False,True
9/17/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,40.0,Wells Fargo Business,092425,Transfer,False,False,True
9/23/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 4.00,44.0,Wells Fargo Business,092425,Transfer,False,False,True
9/24/25,Save As You Go Transfer Credit From Xxxxxxxxxxx0928 1.00,45.0,Wells Fargo Business,092425,Transfer,False,False,True
9/25/25,"Online Transfer From Carpefukendiem, LLC Ref #Ib0V2Ly9J3",30.0,Wells Fargo Business,102425,Transfer,False,False,True
9/25/25,Purchase with Cash Back $ 20.00 authorized on 09/24 Sprouts,30.28,Wells Fargo Business,102425,Health/Wellness,False,False,True
9/25/25,Purchase authorized on 09/25 Sprouts Farmers Market # 24.97,11.28,Wells Fargo Business,102425,Health/Wellness,False,False,True
9/26/25,Recurring Payment authorized on 09/26 Midjourney Inc. 10.00,1.28,Wells Fargo Business,102425,Uncategorized,False,False,True
9/29/25,"Online Transfer From Carpefukendiem, LLC Business Checking",10.0,Wells Fargo Business,102425,Transfer,False,False,True
